user_id,ip_address,latitude,longitude,timezone,device_info,typing_speed,mouse_speed,login_time,geo_velocity
147,42.88.134.145,-23.5505,-46.6333,America/Sao_Paulo,Windows,2.79,992.9,2025-03-04 07:29:00,242.8586267422408
147,198.174.50.76,41.0082,28.9784,Europe/Istanbul,Windows,7.98,1924.87,2025-03-08 03:29:00,115.03813295203013
148,192.168.1.57,1.3521,103.82,SGT,iOS,4.0,310.0,2025-02-27 11:41:00,0.0
148,192.168.1.57,1.319726,103.800317,SGT,iOS,8.71,993.68,2025-02-27 12:23:00,6.0180629046029175
148,70.106.98.146,25.276987,55.296249,Asia/Dubai,Windows,2.2,1885.24,2025-03-02 02:23:00,94.1515790514369
148,44.78.15.207,25.276987,55.296249,Asia/Dubai,Android,8.83,940.35,2025-03-04 13:23:00,0.0
148,1.187.218.80,40.7128,-74.006,America/New_York,iOS,12.01,1715.66,2025-03-07 22:23:00,135.8413798237091
149,192.168.1.58,39.9042,116.407,CST,Android,5.3,360.0,2025-02-27 12:51:00,0.0
149,192.168.1.58,39.87807,116.371219,CST,Android,3.91,609.32,2025-02-27 13:33:00,6.020546769441103
149,97.179.98.128,-33.9249,18.4241,Africa/Johannesburg,Windows,6.86,786.4,2025-03-01 18:33:00,244.37570151896415
149,150.110.11.103,-23.5505,-46.6333,America/Sao_Paulo,Android,3.03,750.09,2025-03-03 21:33:00,124.40597995422341
149,107.155.23.204,40.7128,-74.006,America/New_York,Android,12.28,1922.57,2025-03-06 10:33:00,125.99403569908623
150,192.168.1.59,37.7749,-122.419,PST,Linux,4.7,310.0,2025-02-27 14:01:00,0.0
150,192.168.1.59,37.77624,-122.382301,PST,Linux,11.87,923.26,2025-02-27 14:34:00,5.870780964393462
150,212.154.236.11,-23.5505,-46.6333,America/Sao_Paulo,Android,8.9,1817.31,2025-03-02 03:34:00,170.997565213697
150,13.69.114.108,43.65107,-79.347015,America/Toronto,Linux,14.17,1821.37,2025-03-04 17:34:00,132.00589022549715
150,254.233.222.211,19.4326,-99.1332,America/Mexico_City,Windows,6.79,1528.12,2025-03-06 22:34:00,61.561582591556245
151,192.168.1.60,23.1291,113.264,CST,Windows,3.9,280.0,2025-02-27 15:11:00,0.0
151,192.168.1.60,23.10176,113.258327,CST,Windows,2.62,1119.44,2025-02-27 15:42:00,5.990201888183372
151,59.204.72.213,-33.8688,151.2093,Australia/Sydney,Android,11.27,744.08,2025-03-02 14:42:00,105.62760778318595
151,69.35.13.119,-33.9249,18.4241,Africa/Johannesburg,Windows,12.71,1514.95,2025-03-04 14:42:00,229.40998627574356
151,175.121.143.187,-33.9249,18.4241,Africa/Johannesburg,macOS,11.0,509.5,2025-03-06 23:42:00,0.0
152,192.168.1.61,-23.5505,-46.6333,BRT,MacOS,4.8,330.0,2025-02-27 16:22:00,0.0
152,192.168.1.61,-23.541077,-46.67768,BRT,MacOS,11.28,1350.44,2025-02-27 17:08:00,6.057029263559055
152,190.185.109.242,52.52,13.405,Europe/Berlin,Android,5.18,1087.36,2025-03-02 03:08:00,176.7995995679876
152,195.11.49.111,40.7128,-74.006,America/New_York,Android,8.08,1440.3,2025-03-04 21:08:00,96.74261220433922
152,96.71.58.184,-33.9249,18.4241,Africa/Johannesburg,Linux,10.02,1142.21,2025-03-08 01:08:00,165.32691733156216
153,192.168.1.62,31.7683,35.2137,IST,iOS,4.2,300.0,2025-02-27 17:32:00,0.0
153,192.168.1.62,31.803667,35.245759,IST,iOS,7.75,1536.66,2025-02-27 18:22:00,5.957549254257835
153,33.227.13.28,19.076,72.8777,Asia/Mumbai,iOS,12.68,1725.82,2025-03-02 05:22:00,67.97502615741034
153,191.46.114.135,51.5074,-0.1278,Europe/London,Linux,14.62,1669.96,2025-03-04 19:22:00,115.99526658308596
153,238.121.244.124,25.276987,55.296249,Asia/Dubai,iOS,11.03,380.49,2025-03-08 05:22:00,66.69830383551347
154,192.168.1.63,-26.2041,28.0473,SAST,Android,5.0,340.0,2025-02-27 18:42:00,0.0
154,192.168.1.63,-26.218069,28.003468,SAST,Android,12.64,1794.32,2025-02-27 19:29:00,5.9239394562607455
154,188.253.58.217,35.6895,139.6917,Asia/Tokyo,Windows,14.95,884.04,2025-03-02 11:29:00,211.62405482605536
154,87.140.174.180,52.52,13.405,Europe/Berlin,Android,11.95,428.57,2025-03-05 07:29:00,131.11938335790163
154,116.218.206.251,41.0082,28.9784,Europe/Istanbul,Linux,11.88,524.89,2025-03-08 13:29:00,22.280400941334317
155,192.168.1.64,35.6895,139.692,JST,Linux,4.5,320.0,2025-02-27 19:52:00,0.0
155,192.168.1.64,35.675377,139.671096,JST,Linux,14.13,842.94,2025-02-27 20:17:00,5.8938831786797925
155,235.109.101.202,-33.8688,151.2093,Australia/Sydney,macOS,7.22,1839.86,2025-03-02 01:17:00,147.64920464332866
155,113.80.239.126,-23.5505,-46.6333,America/Sao_Paulo,Windows,2.57,1504.39,2025-03-04 21:17:00,196.4297716297536
155,154.243.14.67,25.276987,55.296249,Asia/Dubai,Windows,12.99,1930.38,2025-03-08 14:17:00,137.42734430895752
156,192.168.1.65,47.6062,-122.332,PST,Windows,3.7,290.0,2025-02-27 21:03:00,0.0
156,192.168.1.65,47.606885,-122.322659,PST,Windows,5.71,1087.8,2025-02-27 21:10:00,6.037906234822603
156,59.134.242.38,-33.8688,151.2093,Australia/Sydney,Linux,10.46,1697.88,2025-03-02 09:10:00,207.84915880397392
156,41.78.232.214,35.6895,139.6917,Asia/Tokyo,iOS,8.07,815.63,2025-03-04 14:10:00,147.6721861947114
156,197.240.5.188,25.276987,55.296249,Asia/Dubai,macOS,5.67,416.75,2025-03-08 06:10:00,90.07662591619135
157,192.168.1.66,41.9028,12.4964,CET,MacOS,5.2,350.0,2025-02-27 22:13:00,0.0
157,192.168.1.66,41.899263,12.449544,CET,MacOS,7.78,580.69,2025-02-27 22:52:00,5.996630892147274
157,209.39.251.110,-33.9249,18.4241,Africa/Johannesburg,Android,13.34,1037.0,2025-03-02 10:52:00,140.88847857825218
157,245.112.50.28,19.076,72.8777,Asia/Kolkata,Windows,6.82,945.47,2025-03-04 17:52:00,149.86479896597547
157,255.154.168.242,-33.9249,18.4241,Africa/Johannesburg,Linux,7.1,1861.41,2025-03-08 07:52:00,95.8437667805657
158,192.168.1.67,45.4215,-75.6972,EST,iOS,4.0,310.0,2025-02-27 23:23:00,0.0
158,192.168.1.67,45.419077,-75.74126,EST,iOS,2.57,1846.27,2025-02-27 23:58:00,5.913137102040244
158,88.64.173.37,43.65107,-79.347015,America/Toronto,Linux,13.83,1741.45,2025-03-02 07:58:00,6.193423115451708
158,158.186.102.173,51.5074,-0.1278,Europe/London,iOS,13.27,1211.47,2025-03-04 19:58:00,95.17260407750118
158,70.104.229.15,40.7128,-74.006,America/New_York,macOS,14.63,437.07,2025-03-08 14:58:00,61.21131729292882
159,192.168.1.68,25.7617,-80.1918,EST,Android,4.6,330.0,2025-02-28 00:33:00,0.0
159,192.168.1.68,25.759585,-80.216779,EST,Android,13.58,1655.43,2025-02-28 00:59:00,5.798154588268
159,233.97.125.69,35.6895,139.6917,Asia/Tokyo,Windows,8.79,669.75,2025-03-02 06:59:00,222.20898492404743
159,178.53.6.105,-33.8688,151.2093,Australia/Sydney,Linux,4.04,1574.31,2025-03-04 16:59:00,134.94182531585696
159,126.95.50.254,19.4326,-99.1332,America/Mexico_City,macOS,12.49,1007.11,2025-03-07 07:59:00,205.9185072487811
160,192.168.1.69,-22.9068,-43.1729,BRT,Linux,5.1,350.0,2025-02-28 01:44:00,0.0
160,192.168.1.69,-22.87388,-43.124972,BRT,Linux,5.32,1790.07,2025-02-28 02:45:00,6.023695792875389
160,71.6.70.42,52.52,13.405,Europe/Berlin,iOS,6.76,1524.54,2025-03-02 11:45:00,175.48976840789553
160,54.195.18.243,19.076,72.8777,Asia/Kolkata,Android,13.23,1652.41,2025-03-04 19:45:00,112.25282254329268
160,207.247.163.53,-33.9249,18.4241,Africa/Johannesburg,Linux,13.39,1810.08,2025-03-08 17:45:00,87.68685045881543
161,192.168.1.70,13.7563,100.502,ICT,Windows,3.9,280.0,2025-02-28 02:54:00,0.0
161,192.168.1.70,13.805485,100.501706,ICT,Windows,7.4,1334.37,2025-02-28 03:48:00,6.076913535015156
161,44.140.97.141,19.076,72.8777,Asia/Mumbai,Linux,2.28,747.98,2025-03-02 12:48:00,52.635188306413
161,40.89.250.191,35.6895,139.6917,Asia/Tokyo,macOS,6.07,1501.53,2025-03-04 13:48:00,137.22385809280746
161,123.242.167.194,19.076,72.8777,Asia/Kolkata,iOS,2.32,1380.34,2025-03-07 09:48:00,98.88189774334656
162,192.168.1.71,51.5074,-0.1278,GMT,MacOS,4.8,330.0,2025-02-28 04:04:00,0.0
162,192.168.1.71,51.459358,-0.124592,GMT,MacOS,6.68,1782.34,2025-02-28 04:58:00,5.940723044851695
162,6.84.154.51,35.6895,139.6917,Asia/Tokyo,Android,13.54,503.16,2025-03-02 12:58:00,170.77063797119965
162,210.238.179.246,25.276987,55.296249,Asia/Dubai,Android,13.37,1091.74,2025-03-04 17:58:00,149.56119020046864
162,116.102.192.227,35.6895,139.6917,Asia/Tokyo,Windows,2.04,880.8,2025-03-07 14:58:00,114.88033450180926
163,192.168.1.72,-36.8485,174.763,NZST,iOS,4.2,300.0,2025-02-28 05:14:00,0.0
163,192.168.1.72,-36.867788,174.793639,NZST,iOS,8.0,1040.0,2025-02-28 05:49:00,5.946036746323264
163,87.47.143.202,25.276987,55.296249,Asia/Dubai,iOS,9.22,1425.82,2025-03-02 05:49:00,295.9694355497806
163,233.33.4.173,19.076,72.8777,Asia/Kolkata,Windows,9.97,426.53,2025-03-04 07:49:00,38.70047451250412
163,179.229.36.12,25.276987,55.296249,Asia/Dubai,Linux,2.97,371.99,2025-03-06 12:49:00,36.50988161556993
164,192.168.1.73,33.749,-84.388,EST,Android,5.0,340.0,2025-02-28 06:25:00,0.0
164,192.168.1.73,33.77918,-84.357272,EST,Android,4.71,1771.84,2025-02-28 07:09:00,5.995394305783616
164,44.238.22.141,35.6895,139.6917,Asia/Tokyo,Windows,3.88,953.21,2025-03-02 17:09:00,190.28971801239135
164,151.133.250.71,35.6895,139.6917,Asia/Tokyo,Android,2.8,1171.1,2025-03-05 16:09:00,0.0
164,233.231.224.123,-33.8688,151.2093,Australia/Sydney,Android,9.69,1717.19,2025-03-08 09:09:00,120.40962874338005
165,192.168.1.74,60.1695,24.9354,EET,Linux,4.5,320.0,2025-02-28 07:35:00,0.0
165,192.168.1.74,60.146127,24.902512,EET,Linux,13.82,1956.12,2025-02-28 08:07:00,5.948846123517137
165,42.113.170.70,52.52,13.405,Europe/Berlin,iOS,9.7,471.99,2025-03-03 03:07:00,16.44818826685255
165,4.118.77.244,52.52,13.405,Europe/Berlin,macOS,4.82,1582.52,2025-03-06 01:07:00,0.0
165,47.6.114.247,-6.2088,106.8456,Asia/Jakarta,macOS,3.27,417.43,2025-03-09 22:07:00,115.99558459277276
166,192.168.1.75,59.3293,18.0686,CET,Windows,3.6,270.0,2025-02-28 08:45:00,0.0
166,192.168.1.75,59.282518,18.056681,CET,Windows,3.18,316.11,2025-02-28 09:38:00,5.938568369832931
166,86.177.158.195,35.6895,139.6917,Asia/Tokyo,Linux,3.9,571.53,2025-03-02 14:38:00,154.21422021138227
166,142.26.39.72,51.5074,-0.1278,Europe/London,iOS,7.37,1912.83,2025-03-04 17:38:00,187.42601760810624
166,234.153.118.25,19.076,72.8777,Asia/Kolkata,Android,6.66,880.91,2025-03-08 14:38:00,77.33017772205731
167,192.168.1.76,14.6928,-17.4467,GMT,MacOS,5.3,350.0,2025-02-28 09:55:00,0.0
167,192.168.1.76,14.680629,-17.480215,GMT,MacOS,14.42,885.47,2025-02-28 10:34:00,5.924006966180967
167,6.32.63.78,25.276987,55.296249,Asia/Dubai,Linux,13.86,1851.69,2025-03-02 13:34:00,149.25338664289515
167,74.46.23.137,-23.5505,-46.6333,America/Sao_Paulo,Linux,11.49,1164.74,2025-03-04 17:34:00,235.21218545186957
167,50.61.255.105,-33.8688,151.2093,Australia/Sydney,iOS,4.96,1230.77,2025-03-07 09:34:00,208.7066323566132
168,192.168.1.77,9.082,8.6753,WAT,iOS,4.7,310.0,2025-02-28 11:06:00,0.0
168,192.168.1.77,9.086871,8.656907,WAT,iOS,5.75,576.35,2025-02-28 11:27:00,5.974077897737886
168,73.167.127.111,52.52,13.405,Europe/Berlin,Windows,11.16,1246.45,2025-03-02 17:27:00,89.78940540574177
168,27.183.230.85,52.52,13.405,Europe/Berlin,iOS,3.87,1292.91,2025-03-04 23:27:00,0.0
168,159.116.250.79,-23.5505,-46.6333,America/Sao_Paulo,iOS,8.95,1656.29,2025-03-07 20:27:00,148.5924582556106
169,192.168.1.78,64.1466,-21.9426,GMT,Android,4.4,290.0,2025-02-28 12:16:00,0.0
169,192.168.1.78,64.195063,-21.892606,GMT,Android,2.64,578.41,2025-02-28 13:15:00,6.00826114673459
169,86.87.15.119,-33.9249,18.4241,Africa/Johannesburg,macOS,10.59,1909.16,2025-03-02 14:15:00,234.01540627873385
169,203.204.19.7,40.7128,-74.006,America/New_York,Android,8.11,1745.7,2025-03-05 14:15:00,174.51174607220452
169,133.206.121.251,40.7128,-74.006,America/New_York,macOS,10.64,900.98,2025-03-08 09:15:00,0.0
170,192.168.1.79,50.0755,14.4378,CET,Linux,4.0,280.0,2025-02-28 13:26:00,0.0
170,192.168.1.79,50.112403,14.484962,CET,Linux,9.71,1730.01,2025-02-28 14:19:00,6.007118287264689
170,70.68.196.112,51.5074,-0.1278,Europe/London,Linux,12.26,1552.71,2025-03-03 08:19:00,15.706100121440647
170,42.176.29.142,25.276987,55.296249,Asia/Dubai,Android,2.75,905.37,2025-03-05 23:19:00,86.81366530971596
170,14.250.171.238,19.4326,-99.1332,America/Mexico_City,iOS,12.03,1852.79,2025-03-08 18:19:00,213.8279185345882
171,192.168.1.80,37.7749,-122.419,PST,Windows,4.6,330.0,2025-02-28 14:30:00,0.0
171,192.168.1.80,37.724924,-122.406886,PST,Windows,14.47,466.88,2025-02-28 15:26:00,6.062390465750676
171,32.12.161.54,-23.5505,-46.6333,America/Sao_Paulo,Android,4.6,1950.39,2025-03-03 13:26:00,149.00257488587022
171,207.190.87.237,25.276987,55.296249,Asia/Dubai,Linux,7.22,345.83,2025-03-06 03:26:00,197.274736185439
171,136.88.11.252,19.4326,-99.1332,America/Mexico_City,Linux,3.99,402.12,2025-03-08 22:26:00,213.8279185345882
172,192.168.1.81,48.8566,2.3522,CET,MacOS,5.1,350.0,2025-02-28 15:40:00,0.0
172,192.168.1.81,48.852308,2.330046,CET,MacOS,6.66,890.09,2025-02-28 15:57:00,5.963521679591921
172,156.35.230.42,-33.9249,18.4241,Africa/Johannesburg,macOS,3.31,1936.58,2025-03-02 16:57:00,190.64616395296443
172,150.202.99.146,-33.8688,151.2093,Australia/Sydney,Linux,5.43,1546.55,2025-03-04 20:57:00,211.7630642545325
172,168.98.243.137,52.52,13.405,Europe/Berlin,Linux,12.49,719.01,2025-03-07 16:57:00,236.68414971688225
173,192.168.1.82,34.0522,-118.244,PST,iOS,4.2,310.0,2025-02-28 16:50:00,0.0
173,192.168.1.82,34.031761,-118.230706,PST,iOS,11.92,625.37,2025-02-28 17:16:00,5.957967830714494
173,95.76.160.201,-23.5505,-46.6333,America/Sao_Paulo,macOS,11.97,1736.71,2025-03-03 10:16:00,152.3726858502514
173,188.126.217.32,51.5074,-0.1278,Europe/London,iOS,10.21,495.66,2025-03-06 10:16:00,131.9085306716994
173,19.148.219.90,40.7128,-74.006,America/New_York,Windows,8.81,1284.35,2025-03-09 12:16:00,75.27337667103409
174,192.168.1.83,52.52,13.405,CET,Android,4.8,340.0,2025-02-28 18:00:00,0.0
174,192.168.1.83,52.524901,13.433573,CET,Android,8.08,1167.67,2025-02-28 18:20:00,6.025503814106522
174,93.143.57.240,19.076,72.8777,Asia/Mumbai,Windows,4.45,995.01,2025-03-03 12:20:00,95.21804113023697
174,30.207.49.108,52.52,13.405,Europe/Berlin,Linux,10.7,923.71,2025-03-05 18:20:00,116.41033448934056
174,243.120.198.218,-23.5505,-46.6333,America/Sao_Paulo,Android,13.76,549.61,2025-03-08 08:20:00,165.36902612317954
175,192.168.1.84,19.076,72.8777,IST,Linux,5.3,360.0,2025-02-28 19:10:00,0.0
175,192.168.1.84,19.087793,72.872584,IST,Linux,7.64,492.7,2025-02-28 19:24:00,6.073932495845781
175,8.170.14.35,19.076,72.8777,Asia/Mumbai,Linux,5.18,1363.24,2025-03-03 14:24:00,0.021152998741751475
175,81.156.4.100,-23.5505,-46.6333,America/Sao_Paulo,Android,4.06,1765.71,2025-03-06 09:24:00,205.58253326256934
175,89.167.39.132,-33.8688,151.2093,Australia/Sydney,macOS,5.16,1315.61,2025-03-09 15:24:00,171.24646757465698
176,192.168.1.85,-33.8688,151.209,AEST,Windows,3.9,280.0,2025-02-28 20:20:00,0.0
176,192.168.1.85,-33.869438,151.249532,AEST,Windows,3.7,851.76,2025-02-28 20:58:00,5.90977577309413
176,68.26.97.110,40.7128,-74.006,America/New_York,iOS,3.58,378.85,2025-03-02 23:58:00,313.43968915452507
176,105.87.246.48,51.5074,-0.1278,Europe/London,iOS,12.93,1820.14,2025-03-05 07:58:00,99.46839060100933
176,216.71.172.143,51.5074,-0.1278,Europe/London,Android,14.57,1772.05,2025-03-07 21:58:00,0.0
177,192.168.1.86,55.7558,37.6173,MSK,MacOS,4.7,320.0,2025-02-28 21:30:00,0.0
177,192.168.1.86,55.795813,37.600864,MSK,MacOS,7.57,1977.62,2025-02-28 22:16:00,5.956229590601659
177,54.153.33.174,-33.9249,18.4241,Africa/Johannesburg,iOS,12.5,1183.21,2025-03-03 18:16:00,149.13846534617215
177,113.241.102.96,43.65107,-79.347015,America/Toronto,Linux,5.11,1651.91,2025-03-05 20:16:00,261.9807799600441
177,124.120.198.49,25.276987,55.296249,Asia/Dubai,macOS,10.58,858.55,2025-03-08 03:16:00,201.15835075550496
178,192.168.1.87,1.3521,103.82,SGT,iOS,4.0,300.0,2025-02-28 22:41:00,0.0
178,192.168.1.87,1.353762,103.863969,SGT,iOS,4.85,705.9,2025-02-28 23:30:00,5.989305320472933
178,190.32.102.17,51.5074,-0.1278,Europe/London,Windows,6.75,1381.3,2025-03-03 01:30:00,217.01410112691693
178,83.55.154.227,19.076,72.8777,Asia/Kolkata,Android,9.93,348.8,2025-03-05 16:30:00,114.15407187541793
178,107.106.243.197,-33.9249,18.4241,Africa/Johannesburg,Linux,14.2,1320.71,2025-03-09 11:30:00,90.57762574866649
179,192.168.1.88,39.9042,116.407,CST,Android,5.2,350.0,2025-02-28 23:51:00,0.0
179,192.168.1.88,39.893263,116.395043,CST,Android,13.03,1404.75,2025-03-01 00:07:00,5.952254952670767
179,69.174.224.126,-33.8688,151.2093,Australia/Sydney,macOS,10.79,1919.51,2025-03-03 07:07:00,162.68438416729984
179,174.60.107.17,-33.9249,18.4241,Africa/Johannesburg,iOS,11.25,367.69,2025-03-05 15:07:00,196.63713109349447
179,83.80.194.137,41.0082,28.9784,Europe/Istanbul,iOS,5.58,1592.64,2025-03-09 05:07:00,97.69749367869765
180,192.168.1.89,40.7128,-74.006,EST,Linux,4.5,320.0,2025-03-01 01:01:00,0.0
180,192.168.1.89,40.71475,-74.055747,EST,Linux,4.8,1160.59,2025-03-01 01:43:00,5.997782551980212
180,42.6.192.214,43.65107,-79.347015,America/Toronto,iOS,9.26,871.0,2025-03-03 12:43:00,9.22878584896931
180,12.31.200.179,52.52,13.405,Europe/Berlin,macOS,7.78,490.76,2025-03-05 19:43:00,117.70880049374298
180,96.97.243.186,41.0082,28.9784,Europe/Istanbul,macOS,4.96,1497.63,2025-03-09 04:43:00,21.455200906470083
181,192.168.1.90,-23.5505,-46.6333,BRT,Windows,3.8,290.0,2025-03-01 02:11:00,0.0
181,192.168.1.90,-23.561131,-46.593608,BRT,Windows,4.38,921.7,2025-03-01 02:54:00,5.881312067564658
181,86.248.152.101,25.276987,55.296249,Asia/Dubai,Linux,11.41,777.59,2025-03-03 19:54:00,188.11728055418143
181,137.112.189.28,-33.8688,151.2093,Australia/Sydney,iOS,12.89,1096.74,2025-03-05 22:54:00,236.29937226579096
181,210.114.205.192,51.5074,-0.1278,Europe/London,macOS,3.25,746.6,2025-03-09 11:54:00,199.92890509195922
182,192.168.1.91,31.7683,35.2137,IST,MacOS,4.9,330.0,2025-03-01 03:22:00,0.0
182,192.168.1.91,31.725934,35.247972,IST,MacOS,14.42,1624.23,2025-03-01 04:19:00,6.018858443981193
182,144.165.183.61,19.076,72.8777,Asia/Mumbai,Windows,7.82,1157.9,2025-03-03 23:19:00,59.830086915532284
182,193.83.41.100,25.276987,55.296249,Asia/Dubai,Android,14.63,407.31,2025-03-06 13:19:00,31.210060090729133
182,243.205.156.83,51.5074,-0.1278,Europe/London,Windows,13.59,540.46,2025-03-09 02:19:00,89.66001499200172
183,192.168.1.92,-26.2041,28.0473,SAST,iOS,4.3,310.0,2025-03-01 04:32:00,0.0
183,192.168.1.92,-26.227655,28.085846,SAST,iOS,9.46,1438.25,2025-03-01 05:18:00,6.068520856521709
183,63.247.231.239,51.5074,-0.1278,Europe/London,iOS,7.17,1731.34,2025-03-03 17:18:00,151.22375525734964
183,170.171.68.142,-23.5505,-46.6333,America/Sao_Paulo,Android,14.8,915.61,2025-03-06 11:18:00,143.90021527821753
183,72.84.44.247,-33.8688,151.2093,Australia/Sydney,Windows,9.1,615.59,2025-03-08 17:18:00,247.35600871894897
184,192.168.1.93,35.6895,139.692,JST,Android,5.0,340.0,2025-03-01 05:42:00,0.0
184,192.168.1.93,35.681515,139.724308,JST,Android,2.76,889.6,2025-03-01 06:13:00,5.903284277128949
184,53.44.162.153,-23.5505,-46.6333,America/Sao_Paulo,Android,2.98,1279.94,2025-03-03 08:13:00,370.6753920013699
184,86.46.188.196,43.65107,-79.347015,America/Toronto,macOS,14.36,1139.91,2025-03-06 06:13:00,116.91950277115461
184,14.142.205.59,-33.9249,18.4241,Africa/Johannesburg,macOS,9.51,1774.51,2025-03-10 04:13:00,139.35147870215113
185,192.168.1.94,47.6062,-122.332,PST,Linux,3.7,280.0,2025-03-01 06:52:00,0.0
185,192.168.1.94,47.653272,-122.327232,PST,Linux,4.54,581.48,2025-03-01 07:45:00,5.9392705066630205
185,226.159.226.254,52.52,13.405,Europe/Berlin,Linux,5.27,448.45,2025-03-03 13:45:00,150.24202867285547
185,230.99.214.214,-33.9249,18.4241,Africa/Johannesburg,Linux,13.68,1945.22,2025-03-05 13:45:00,200.51260254899003
185,217.84.64.218,-33.9249,18.4241,Africa/Johannesburg,Windows,6.11,367.02,2025-03-07 22:45:00,0.0
186,192.168.1.95,41.9028,12.4964,CET,Windows,5.2,350.0,2025-03-01 08:03:00,0.0
186,192.168.1.95,41.852956,12.527836,CET,Windows,4.33,1901.88,2025-03-01 09:04:00,6.02270390910478
186,187.47.215.158,-33.8688,151.2093,Australia/Sydney,Windows,13.89,1621.13,2025-03-03 14:04:00,307.89609243041633
186,133.24.129.186,35.6895,139.6917,Asia/Tokyo,iOS,6.46,867.56,2025-03-05 21:04:00,142.3022885149037
186,140.173.115.3,19.4326,-99.1332,America/Mexico_City,macOS,12.11,868.18,2025-03-09 08:04:00,136.21637252330945
187,192.168.1.96,45.4215,-75.6972,EST,MacOS,4.0,310.0,2025-03-01 09:13:00,0.0
187,192.168.1.96,45.39713,-75.745828,EST,MacOS,13.79,1939.85,2025-03-01 10:00:00,5.95407820252675
187,142.141.166.245,35.6895,139.6917,Asia/Tokyo,macOS,9.23,383.25,2025-03-03 12:00:00,206.43420376773653
187,168.20.76.246,35.6895,139.6917,Asia/Tokyo,Linux,11.01,1079.44,2025-03-05 15:00:00,0.0
187,5.26.121.10,41.0082,28.9784,Europe/Istanbul,iOS,4.37,699.27,2025-03-07 18:00:00,175.3896188227564
188,192.168.1.97,25.7617,-80.1918,EST,iOS,4.6,330.0,2025-03-01 10:23:00,0.0
188,192.168.1.97,25.731146,-80.184556,EST,iOS,7.52,1656.61,2025-03-01 10:58:00,5.955531509083543
188,116.203.118.168,25.276987,55.296249,Asia/Dubai,Linux,12.96,418.93,2025-03-03 23:58:00,206.51869663255835
188,19.200.28.229,-23.5505,-46.6333,America/Sao_Paulo,Linux,8.73,1600.46,2025-03-06 10:58:00,207.30565497452912
188,69.214.31.79,43.65107,-79.347015,America/Toronto,macOS,4.56,1389.95,2025-03-08 18:58:00,146.14937846394326
189,192.168.1.98,-22.9068,-43.1729,BRT,Android,5.1,350.0,2025-03-01 11:33:00,0.0
189,192.168.1.98,-22.942202,-43.155223,BRT,Android,6.15,439.18,2025-03-01 12:17:00,5.9084372435016785
189,30.15.172.19,-23.5505,-46.6333,America/Sao_Paulo,macOS,5.03,1935.86,2025-03-04 02:17:00,5.834145889148354
189,116.138.172.138,-23.5505,-46.6333,America/Sao_Paulo,Linux,12.07,810.23,2025-03-06 02:17:00,0.0
189,204.90.149.96,35.6895,139.6917,Asia/Tokyo,Linux,12.76,1198.42,2025-03-08 18:17:00,289.59791165552446
190,192.168.1.99,13.7563,100.502,ICT,Linux,3.9,290.0,2025-03-01 12:44:00,0.0
190,192.168.1.99,13.799615,100.514516,ICT,Linux,3.13,1484.33,2025-03-01 13:33:00,6.125493579383236
190,148.183.48.87,25.276987,55.296249,Asia/Dubai,iOS,4.78,1433.41,2025-03-04 01:33:00,81.37656417294814
190,16.4.204.212,25.276987,55.296249,Asia/Dubai,Android,11.28,1122.17,2025-03-06 21:33:00,0.0
190,180.255.224.20,51.5074,-0.1278,Europe/London,Android,7.19,402.04,2025-03-09 21:33:00,75.96195714600145
191,192.168.1.100,51.5074,-0.1278,GMT,Windows,4.8,330.0,2025-03-01 13:54:00,0.0
191,192.168.1.100,51.557046,-0.119388,GMT,Windows,11.44,1149.16,2025-03-01 14:49:00,6.055605875032989
191,193.5.16.91,51.5074,-0.1278,Europe/London,Windows,11.82,1149.4,2025-03-03 16:49:00,0.11101944104227146
191,40.90.115.160,-23.5505,-46.6333,America/Sao_Paulo,macOS,9.49,512.66,2025-03-05 18:49:00,189.94828416724715
191,252.111.23.172,19.076,72.8777,Asia/Kolkata,Android,13.61,1625.37,2025-03-09 14:49:00,149.717714441219
192,192.168.1.101,-36.8485,174.763,NZST,MacOS,4.1,300.0,2025-03-01 15:04:00,0.0
192,192.168.1.101,-36.861292,174.718581,NZST,MacOS,3.96,1086.6,2025-03-01 15:46:00,6.000417870769361
192,110.60.62.66,51.5074,-0.1278,Europe/London,macOS,6.55,350.7,2025-03-04 15:46:00,254.67449538416253
192,198.13.152.36,-23.5505,-46.6333,America/Sao_Paulo,Linux,3.24,1274.83,2025-03-07 11:46:00,139.6678560053288
192,25.83.2.78,55.7558,37.6173,Europe/Moscow,iOS,5.9,759.18,2025-03-11 08:46:00,126.95084215351282
193,192.168.1.102,33.749,-84.388,EST,iOS,5.0,340.0,2025-03-01 16:14:00,0.0
193,192.168.1.102,33.701589,-84.338575,EST,iOS,2.74,876.8,2025-03-01 17:24:00,5.980740121386343
193,87.207.167.213,-33.9249,18.4241,Africa/Johannesburg,macOS,14.03,1769.83,2025-03-04 05:24:00,217.8080847038702
193,105.142.168.183,-33.8688,151.2093,Australia/Sydney,Android,5.38,1693.09,2025-03-06 11:24:00,203.91998780066095
193,248.253.13.221,-23.5505,-46.6333,America/Sao_Paulo,iOS,2.55,1545.21,2025-03-08 16:24:00,252.02310322308008
194,192.168.1.103,60.1695,24.9354,EET,Android,4.4,320.0,2025-03-01 17:25:00,0.0
194,192.168.1.103,60.17635,24.966649,EET,Android,10.21,362.09,2025-03-01 17:44:00,5.964250061618398
